Case ID,Activity,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,variant,variant-index,creator
2,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 10:20:15.000,Variant 21,21,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 21,21,Fluxicon Disco
2,Data Analyst: Configure Segregation System,2023-02-20 10:20:16.000,Variant 21,21,Data Analyst: Configure Segregation System,complete,Variant 21,21,Fluxicon Disco
2,Machine Learning Expert: Configure Development System,2023-02-20 10:20:17.000,Variant 21,21,Machine Learning Expert: Configure Development System,complete,Variant 21,21,Fluxicon Disco
2,Machine Learning Expert: Configure Execution System,2023-02-20 10:20:18.000,Variant 21,21,Machine Learning Expert: Configure Execution System,complete,Variant 21,21,Fluxicon Disco
2,Data Engineer: Configure Monitoring System,2023-02-20 10:20:19.000,Variant 21,21,Data Engineer: Configure Monitoring System,complete,Variant 21,21,Fluxicon Disco
2,Technician: Assign Productivity Level,2023-02-20 10:20:20.000,Variant 21,21,Technician: Assign Productivity Level,complete,Variant 21,21,Fluxicon Disco
2,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 10:20:21.000,Variant 21,21,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 21,21,Fluxicon Disco
2,Data Analyst: Configure Segregation System,2023-02-20 10:20:22.000,Variant 21,21,Data Analyst: Configure Segregation System,complete,Variant 21,21,Fluxicon Disco
2,Machine Learning Expert: Configure Development System,2023-02-20 10:20:23.000,Variant 21,21,Machine Learning Expert: Configure Development System,complete,Variant 21,21,Fluxicon Disco
2,Machine Learning Expert: Configure Execution System,2023-02-20 10:20:24.000,Variant 21,21,Machine Learning Expert: Configure Execution System,complete,Variant 21,21,Fluxicon Disco
2,Data Engineer: Configure Monitoring System,2023-02-20 10:20:25.000,Variant 21,21,Data Engineer: Configure Monitoring System,complete,Variant 21,21,Fluxicon Disco
2,End,2023-02-20 10:20:25.000,Variant 21,21,End,complete,Variant 21,21,Fluxicon Disco
39,Start,2023-02-20 16:30:00.000,Variant 3,3,Start,complete,Variant 3,3,Fluxicon Disco
39,Technician: Assign Productivity Level,2023-02-20 16:30:01.000,Variant 3,3,Technician: Assign Productivity Level,complete,Variant 3,3,Fluxicon Disco
39,Data Engineer: Evaluate Model Performance,2023-02-20 16:30:02.000,Variant 3,3,Data Engineer: Evaluate Model Performance,complete,Variant 3,3,Fluxicon Disco
39,End,2023-02-20 16:30:02.000,Variant 3,3,End,complete,Variant 3,3,Fluxicon Disco
17,Start,2023-02-20 12:50:00.000,Variant 22,22,Start,complete,Variant 22,22,Fluxicon Disco
17,Technician: Assign Productivity Level,2023-02-20 12:50:01.000,Variant 22,22,Technician: Assign Productivity Level,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Evaluate Model Performance,2023-02-20 12:50:02.000,Variant 22,22,Data Engineer: Evaluate Model Performance,complete,Variant 22,22,Fluxicon Disco
17,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 12:50:03.000,Variant 22,22,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Configure Segregation System,2023-02-20 12:50:04.000,Variant 22,22,Data Analyst: Configure Segregation System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Development System,2023-02-20 12:50:05.000,Variant 22,22,Machine Learning Expert: Configure Development System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Execution System,2023-02-20 12:50:06.000,Variant 22,22,Machine Learning Expert: Configure Execution System,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Configure Monitoring System,2023-02-20 12:50:07.000,Variant 22,22,Data Engineer: Configure Monitoring System,complete,Variant 22,22,Fluxicon Disco
17,Technician: Assign Productivity Level,2023-02-20 12:50:08.000,Variant 22,22,Technician: Assign Productivity Level,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Analyze Balance Report,2023-02-20 12:50:09.000,Variant 22,22,Data Analyst: Analyze Balance Report,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Analyze Radar Diagram,2023-02-20 12:50:10.000,Variant 22,22,Data Analyst: Analyze Radar Diagram,complete,Variant 22,22,Fluxicon Disco
17,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 12:50:11.000,Variant 22,22,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Configure Segregation System,2023-02-20 12:50:12.000,Variant 22,22,Data Analyst: Configure Segregation System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Development System,2023-02-20 12:50:13.000,Variant 22,22,Machine Learning Expert: Configure Development System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Execution System,2023-02-20 12:50:14.000,Variant 22,22,Machine Learning Expert: Configure Execution System,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Configure Monitoring System,2023-02-20 12:50:15.000,Variant 22,22,Data Engineer: Configure Monitoring System,complete,Variant 22,22,Fluxicon Disco
17,Technician: Assign Productivity Level,2023-02-20 12:50:16.000,Variant 22,22,Technician: Assign Productivity Level,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Evaluate Model Performance,2023-02-20 12:50:17.000,Variant 22,22,Data Engineer: Evaluate Model Performance,complete,Variant 22,22,Fluxicon Disco
17,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 12:50:18.000,Variant 22,22,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Configure Segregation System,2023-02-20 12:50:19.000,Variant 22,22,Data Analyst: Configure Segregation System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Development System,2023-02-20 12:50:20.000,Variant 22,22,Machine Learning Expert: Configure Development System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Execution System,2023-02-20 12:50:21.000,Variant 22,22,Machine Learning Expert: Configure Execution System,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Configure Monitoring System,2023-02-20 12:50:22.000,Variant 22,22,Data Engineer: Configure Monitoring System,complete,Variant 22,22,Fluxicon Disco
17,Technician: Assign Productivity Level,2023-02-20 12:50:23.000,Variant 22,22,Technician: Assign Productivity Level,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Evaluate Model Performance,2023-02-20 12:50:24.000,Variant 22,22,Data Engineer: Evaluate Model Performance,complete,Variant 22,22,Fluxicon Disco
17,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 12:50:25.000,Variant 22,22,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Configure Segregation System,2023-02-20 12:50:26.000,Variant 22,22,Data Analyst: Configure Segregation System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Development System,2023-02-20 12:50:27.000,Variant 22,22,Machine Learning Expert: Configure Development System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Execution System,2023-02-20 12:50:28.000,Variant 22,22,Machine Learning Expert: Configure Execution System,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Configure Monitoring System,2023-02-20 12:50:29.000,Variant 22,22,Data Engineer: Configure Monitoring System,complete,Variant 22,22,Fluxicon Disco
17,Technician: Assign Productivity Level,2023-02-20 12:50:30.000,Variant 22,22,Technician: Assign Productivity Level,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Analyze Balance Report,2023-02-20 12:50:31.000,Variant 22,22,Data Analyst: Analyze Balance Report,complete,Variant 22,22,Fluxicon Disco
17,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 12:50:32.000,Variant 22,22,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Configure Segregation System,2023-02-20 12:50:33.000,Variant 22,22,Data Analyst: Configure Segregation System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Development System,2023-02-20 12:50:34.000,Variant 22,22,Machine Learning Expert: Configure Development System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Execution System,2023-02-20 12:50:35.000,Variant 22,22,Machine Learning Expert: Configure Execution System,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Configure Monitoring System,2023-02-20 12:50:36.000,Variant 22,22,Data Engineer: Configure Monitoring System,complete,Variant 22,22,Fluxicon Disco
17,Technician: Assign Productivity Level,2023-02-20 12:50:37.000,Variant 22,22,Technician: Assign Productivity Level,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Analyze Balance Report,2023-02-20 12:50:38.000,Variant 22,22,Data Analyst: Analyze Balance Report,complete,Variant 22,22,Fluxicon Disco
17,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 12:50:39.000,Variant 22,22,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Configure Segregation System,2023-02-20 12:50:40.000,Variant 22,22,Data Analyst: Configure Segregation System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Development System,2023-02-20 12:50:41.000,Variant 22,22,Machine Learning Expert: Configure Development System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Execution System,2023-02-20 12:50:42.000,Variant 22,22,Machine Learning Expert: Configure Execution System,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Configure Monitoring System,2023-02-20 12:50:43.000,Variant 22,22,Data Engineer: Configure Monitoring System,complete,Variant 22,22,Fluxicon Disco
17,Technician: Assign Productivity Level,2023-02-20 12:50:44.000,Variant 22,22,Technician: Assign Productivity Level,complete,Variant 22,22,Fluxicon Disco
17,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 12:50:45.000,Variant 22,22,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 22,22,Fluxicon Disco
17,Data Analyst: Configure Segregation System,2023-02-20 12:50:46.000,Variant 22,22,Data Analyst: Configure Segregation System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Development System,2023-02-20 12:50:47.000,Variant 22,22,Machine Learning Expert: Configure Development System,complete,Variant 22,22,Fluxicon Disco
17,Machine Learning Expert: Configure Execution System,2023-02-20 12:50:48.000,Variant 22,22,Machine Learning Expert: Configure Execution System,complete,Variant 22,22,Fluxicon Disco
17,Data Engineer: Configure Monitoring System,2023-02-20 12:50:49.000,Variant 22,22,Data Engineer: Configure Monitoring System,complete,Variant 22,22,Fluxicon Disco
17,End,2023-02-20 12:50:49.000,Variant 22,22,End,complete,Variant 22,22,Fluxicon Disco
79,Start,2023-02-21 15:10:00.000,Variant 23,23,Start,complete,Variant 23,23,Fluxicon Disco
79,Technician: Assign Productivity Level,2023-02-21 15:10:01.000,Variant 23,23,Technician: Assign Productivity Level,complete,Variant 23,23,Fluxicon Disco
79,Data Analyst: Analyze Balance Report,2023-02-21 15:10:02.000,Variant 23,23,Data Analyst: Analyze Balance Report,complete,Variant 23,23,Fluxicon Disco
79,Data Analyst: Analyze Radar Diagram,2023-02-21 15:10:03.000,Variant 23,23,Data Analyst: Analyze Radar Diagram,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Select Best Architecture,2023-02-21 15:10:04.000,Variant 23,23,Machine Learning Expert: Select Best Architecture,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Fix Number of Epochs,2023-02-21 15:10:05.000,Variant 23,23,Machine Learning Expert: Fix Number of Epochs,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Evaluate Training Report,2023-02-21 15:10:06.000,Variant 23,23,Machine Learning Expert: Evaluate Training Report,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Select Best Architecture,2023-02-21 15:10:07.000,Variant 23,23,Machine Learning Expert: Select Best Architecture,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Fix Number of Epochs,2023-02-21 15:10:08.000,Variant 23,23,Machine Learning Expert: Fix Number of Epochs,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Evaluate Training Report,2023-02-21 15:10:09.000,Variant 23,23,Machine Learning Expert: Evaluate Training Report,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Fix Number of Epochs,2023-02-21 15:10:10.000,Variant 23,23,Machine Learning Expert: Fix Number of Epochs,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Select Best Architecture,2023-02-21 15:10:11.000,Variant 23,23,Machine Learning Expert: Select Best Architecture,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Fix Number of Epochs,2023-02-21 15:10:12.000,Variant 23,23,Machine Learning Expert: Fix Number of Epochs,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Evaluate Training Report,2023-02-21 15:10:13.000,Variant 23,23,Machine Learning Expert: Evaluate Training Report,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Select Best Architecture,2023-02-21 15:10:14.000,Variant 23,23,Machine Learning Expert: Select Best Architecture,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Evaluate Test Report,2023-02-21 15:10:15.000,Variant 23,23,Machine Learning Expert: Evaluate Test Report,complete,Variant 23,23,Fluxicon Disco
79,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 15:10:16.000,Variant 23,23,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 23,23,Fluxicon Disco
79,Data Analyst: Configure Segregation System,2023-02-21 15:10:17.000,Variant 23,23,Data Analyst: Configure Segregation System,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Configure Development System,2023-02-21 15:10:18.000,Variant 23,23,Machine Learning Expert: Configure Development System,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Configure Execution System,2023-02-21 15:10:19.000,Variant 23,23,Machine Learning Expert: Configure Execution System,complete,Variant 23,23,Fluxicon Disco
79,Data Engineer: Configure Monitoring System,2023-02-21 15:10:20.000,Variant 23,23,Data Engineer: Configure Monitoring System,complete,Variant 23,23,Fluxicon Disco
79,Technician: Assign Productivity Level,2023-02-21 15:10:21.000,Variant 23,23,Technician: Assign Productivity Level,complete,Variant 23,23,Fluxicon Disco
79,Data Analyst: Analyze Balance Report,2023-02-21 15:10:22.000,Variant 23,23,Data Analyst: Analyze Balance Report,complete,Variant 23,23,Fluxicon Disco
79,Data Analyst: Analyze Radar Diagram,2023-02-21 15:10:23.000,Variant 23,23,Data Analyst: Analyze Radar Diagram,complete,Variant 23,23,Fluxicon Disco
79,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 15:10:24.000,Variant 23,23,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 23,23,Fluxicon Disco
79,Data Analyst: Configure Segregation System,2023-02-21 15:10:25.000,Variant 23,23,Data Analyst: Configure Segregation System,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Configure Development System,2023-02-21 15:10:26.000,Variant 23,23,Machine Learning Expert: Configure Development System,complete,Variant 23,23,Fluxicon Disco
79,Machine Learning Expert: Configure Execution System,2023-02-21 15:10:27.000,Variant 23,23,Machine Learning Expert: Configure Execution System,complete,Variant 23,23,Fluxicon Disco
79,Data Engineer: Configure Monitoring System,2023-02-21 15:10:28.000,Variant 23,23,Data Engineer: Configure Monitoring System,complete,Variant 23,23,Fluxicon Disco
