,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1450,"frozenset({'26000021', '28000000', '27000000'})",frozenset({'26000014'}),0.01585,0.10875,0.01455,0.9179810725552051,8.44120526487545,0.012826312500000001,10.86639423076924
1451,"frozenset({'26000014', '26000021', '27000000'})",frozenset({'28000000'}),0.01565,0.244,0.01455,0.9297124600638977,3.810296967474991,0.0107314,10.755818181818178
1452,"frozenset({'26000014', '28000000', '27000000'})",frozenset({'26000021'}),0.01485,0.203,0.01455,0.9797979797979798,4.826591033487585,0.01153545,39.45149999999996
1453,"frozenset({'28000000', '27000000'})","frozenset({'26000021', '26000014'})",0.01725,0.04005,0.01455,0.8434782608695651,21.060630733322473,0.0138591375,6.133013888888885
1454,"frozenset({'26000014', '27000000'})","frozenset({'26000021', '28000000'})",0.01705,0.0694,0.01455,0.8533724340175953,12.29643276682414,0.01336673,6.346692000000001
1455,"frozenset({'28000011', '28000000', '27000000'})",frozenset({'26000014'}),0.0148,0.10875,0.01425,0.9628378378378378,8.853681267474371,0.0126405,23.982727272727267
1456,"frozenset({'26000014', '28000011', '27000000'})",frozenset({'28000000'}),0.01535,0.244,0.01425,0.9283387622149837,3.80466705825813,0.0105046,10.54963636363636
1457,"frozenset({'26000014', '28000000', '27000000'})",frozenset({'28000011'}),0.01485,0.28145,0.01425,0.9595959595959596,3.4094722316431323,0.010070467500000001,17.784112499999985
1458,"frozenset({'28000011', '27000000'})","frozenset({'28000000', '26000014'})",0.01745,0.04205,0.01425,0.8166189111747851,19.420188137331397,0.0135162275,5.223821093750001
1459,"frozenset({'28000000', '27000000'})","frozenset({'28000011', '26000014'})",0.01725,0.0424,0.01425,0.8260869565217391,19.48318293683347,0.0135186,5.5062
1460,"frozenset({'26000014', '27000000'})","frozenset({'28000011', '28000000'})",0.01705,0.0805,0.01425,0.8357771260997068,10.382324547822444,0.012877475000000001,5.599098214285715
1461,"frozenset({'26000021', '28000011', '28000000', '27000000'})",frozenset({'26000014'}),0.01445,0.10875,0.0141,0.9757785467128028,8.97267629161198,0.0125285625,36.79589285714297
1462,"frozenset({'26000014', '28000011', '28000000', '27000000'})",frozenset({'26000021'}),0.01425,0.203,0.0141,0.9894736842105263,4.8742546020222965,0.011207249999999998,75.71499999999976
1463,"frozenset({'26000021', '28000011', '28000000', '26000014'})",frozenset({'27000000'}),0.0169,0.0237,0.0141,0.834319526627219,35.2033555538911,0.01369947,5.892667857142858
1464,"frozenset({'26000014', '26000021', '28000011', '27000000'})",frozenset({'28000000'}),0.0148,0.244,0.0141,0.9527027027027026,3.904519273371732,0.0104888,15.983999999999975
1465,"frozenset({'26000014', '26000021', '28000000', '27000000'})",frozenset({'28000011'}),0.01455,0.28145,0.0141,0.9690721649484536,3.443141463664785,0.0100049025,23.233116666666668
1466,"frozenset({'28000011', '28000000', '27000000'})","frozenset({'26000021', '26000014'})",0.0148,0.04005,0.0141,0.9527027027027026,23.78783277659682,0.01350726,20.29608571428568
1467,"frozenset({'26000021', '28000011', '27000000'})","frozenset({'28000000', '26000014'})",0.01605,0.04205,0.0141,0.8785046728971964,20.891906608732377,0.0134250975,7.884665384615391
1468,"frozenset({'26000014', '28000011', '27000000'})","frozenset({'26000021', '28000000'})",0.01535,0.0694,0.0141,0.9185667752442996,13.235832496315556,0.01303471,11.427767999999995
1469,"frozenset({'26000021', '28000000', '27000000'})","frozenset({'28000011', '26000014'})",0.01585,0.0424,0.0141,0.889589905362776,20.980893994405097,0.01342796,8.67312
1470,"frozenset({'26000014', '28000000', '27000000'})","frozenset({'26000021', '28000011'})",0.01485,0.0694,0.0141,0.9494949494949495,13.681483422117427,0.01306941,18.425880000000003
1471,"frozenset({'26000014', '26000021', '27000000'})","frozenset({'28000011', '28000000'})",0.01565,0.0805,0.0141,0.9009584664536741,11.192030639176075,0.012840174999999999,9.283983870967736
1472,"frozenset({'28000011', '27000000'})","frozenset({'26000021', '28000000', '26000014'})",0.01745,0.0227,0.0141,0.8080229226361031,35.59572346414551,0.013703884999999999,5.0907119402985055
1473,"frozenset({'28000000', '27000000'})","frozenset({'26000021', '28000011', '26000014'})",0.01725,0.0237,0.0141,0.817391304347826,34.48908457163823,0.013691175,5.34640476190476
1474,"frozenset({'26000014', '27000000'})","frozenset({'26000021', '28000011', '28000000'})",0.01705,0.02865,0.0141,0.8269794721407625,28.864903041562393,0.0136115175,5.614073728813561
1475,"frozenset({'26000010', '27000000'})",frozenset({'26000014'}),0.0158,0.10875,0.01505,0.9525316455696201,8.758911683398805,0.01333175,18.77566666666661
1476,"frozenset({'26000014', '27000000'})",frozenset({'26000010'}),0.01705,0.0747,0.01505,0.8826979472140762,11.816572251861796,0.013776364999999999,7.888182499999999
1477,"frozenset({'26000021', '27000000'})",frozenset({'26000010'}),0.01845,0.0747,0.01505,0.8157181571815717,10.919921782885833,0.013671784999999999,5.021113235294115
1478,"frozenset({'26000010', '27000000'})",frozenset({'26000021'}),0.0158,0.203,0.01505,0.9525316455696201,4.6922741161065025,0.011842599999999998,16.79013333333328
1479,"frozenset({'26000010', '27000000'})",frozenset({'28000011'}),0.0158,0.28145,0.01495,0.9462025316455696,3.3618849942994125,0.01050309,13.35657647058822
1480,"frozenset({'28000011', '27000000'})",frozenset({'26000010'}),0.01745,0.0747,0.01495,0.8567335243553008,11.468989616536824,0.013646485,6.458593999999998
1481,"frozenset({'26000010', '27000000'})",frozenset({'28000000'}),0.0158,0.244,0.0146,0.9240506329113923,3.7870927578335754,0.010744799999999999,9.95399999999999
1482,"frozenset({'28000000', '27000000'})",frozenset({'26000010'}),0.01725,0.0747,0.0146,0.8463768115942029,11.330345536736317,0.013311425,6.023179245283018
1483,"frozenset({'26000021', '26000010', '27000000'})",frozenset({'26000014'}),0.01505,0.10875,0.0146,0.9700996677740864,8.920456715164013,0.012963312500000001,29.80736111111114
1484,"frozenset({'26000021', '26000010', '26000014'})",frozenset({'27000000'}),0.01825,0.0237,0.0146,0.8,33.75527426160338,0.014167475,4.881500000000001
1485,"frozenset({'26000014', '26000021', '27000000'})",frozenset({'26000010'}),0.01565,0.0747,0.0146,0.9329073482428115,12.488719521322778,0.013430945,13.791376190476194
1486,"frozenset({'26000014', '26000010', '27000000'})",frozenset({'26000021'}),0.01505,0.203,0.0146,0.9700996677740864,4.778816097409292,0.01154485,26.655222222222243
1487,"frozenset({'26000010', '27000000'})","frozenset({'26000021', '26000014'})",0.0158,0.04005,0.0146,0.9240506329113923,23.072425291170845,0.01396721,12.639341666666654
1488,"frozenset({'26000014', '27000000'})","frozenset({'26000021', '26000010'})",0.01705,0.0268,0.0146,0.8563049853372434,31.951678557359827,0.01414306,6.772677551020409
1489,"frozenset({'26000021', '26000010', '27000000'})",frozenset({'28000011'}),0.01505,0.28145,0.0147,0.9767441860465117,3.470400376786327,0.010464177500000001,30.897650000000095
1490,"frozenset({'26000021', '28000011', '27000000'})",frozenset({'26000010'}),0.01605,0.0747,0.0147,0.9158878504672898,12.26088153235997,0.013501065,11.000788888888902
1491,"frozenset({'26000010', '28000011', '27000000'})",frozenset({'26000021'}),0.01495,0.203,0.0147,0.9832775919732442,4.843731980163764,0.011665149999999999,47.66060000000003
1492,"frozenset({'26000010', '27000000'})","frozenset({'26000021', '28000011'})",0.0158,0.0694,0.0147,0.9303797468354429,13.406048225294565,0.01360348,13.366799999999971
1493,"frozenset({'28000011', '27000000'})","frozenset({'26000021', '26000010'})",0.01745,0.0268,0.0147,0.8424068767908309,31.433092417568318,0.01423234,6.175396363636363
1494,"frozenset({'26000010', '28000011', '27000000'})",frozenset({'26000014'}),0.01495,0.10875,0.01445,0.9665551839464883,8.887863760427479,0.012824187499999999,26.648375000000016
1495,"frozenset({'26000014', '26000010', '27000000'})",frozenset({'28000011'}),0.01505,0.28145,0.01445,0.9601328903654485,3.411379962215131,0.010214177500000001,18.023629166666648
1496,"frozenset({'26000014', '28000011', '27000000'})",frozenset({'26000010'}),0.01535,0.0747,0.01445,0.9413680781758956,12.6019823048982,0.013303355,15.781505555555519
1497,"frozenset({'26000010', '27000000'})","frozenset({'28000011', '26000014'})",0.0158,0.0424,0.01445,0.9145569620253163,21.569739670408403,0.01378008,11.207466666666651
1498,"frozenset({'28000011', '27000000'})","frozenset({'26000010', '26000014'})",0.01745,0.02615,0.01445,0.8280802292263609,31.666547962767147,0.0139936825,5.66456083333333
1499,"frozenset({'26000014', '27000000'})","frozenset({'26000010', '28000011'})",0.01705,0.0549,0.01445,0.8475073313782991,15.437292010533683,0.013513955,6.197675000000001
1500,"frozenset({'26000021', '26000010', '28000011', '27000000'})",frozenset({'26000014'}),0.0147,0.10875,0.01435,0.9761904761904762,8.976464148877941,0.012751375,37.432499999999955
1501,"frozenset({'26000014', '26000021', '28000011', '27000000'})",frozenset({'26000010'}),0.0148,0.0747,0.01435,0.9695945945945945,12.979847317196713,0.01324444,30.43208888888881
1502,"frozenset({'26000014', '26000010', '28000011', '27000000'})",frozenset({'26000021'}),0.01445,0.203,0.01435,0.9930795847750865,4.892017658990573,0.01141665,115.16650000000007
1503,"frozenset({'26000021', '26000010', '28000011', '26000014'})",frozenset({'27000000'}),0.0175,0.0237,0.01435,0.82,34.59915611814346,0.01393525,5.423888888888887
1504,"frozenset({'26000014', '26000021', '26000010', '27000000'})",frozenset({'28000011'}),0.0146,0.28145,0.01435,0.982876712328767,3.4921894202478847,0.01024083,41.96331999999983
1505,"frozenset({'26000021', '28000011', '27000000'})","frozenset({'26000010', '26000014'})",0.01605,0.02615,0.01435,0.8940809968847353,34.1904778923417,0.0139302925,9.194289705882362
1506,"frozenset({'26000010', '28000011', '27000000'})","frozenset({'26000021', '26000014'})",0.01495,0.04005,0.01435,0.959866220735786,23.966697146960946,0.0137512525,23.91875416666668
1507,"frozenset({'26000014', '28000011', '27000000'})","frozenset({'26000021', '26000010'})",0.01535,0.0268,0.01435,0.9348534201954397,34.88259030579999,0.01393862,14.938619999999993
1508,"frozenset({'26000021', '26000010', '27000000'})","frozenset({'28000011', '26000014'})",0.01505,0.0424,0.01435,0.9534883720930233,22.487933304080737,0.01371188,20.588400000000014
1509,"frozenset({'26000014', '26000021', '27000000'})","frozenset({'26000010', '28000011'})",0.01565,0.0549,0.01435,0.9169329073482427,16.701874450787663,0.013490815,11.37754999999999
1510,"frozenset({'26000014', '26000010', '27000000'})","frozenset({'26000021', '28000011'})",0.01505,0.0694,0.01435,0.9534883720930233,13.739025534481604,0.01330553,20.007900000000014
1511,"frozenset({'28000011', '27000000'})","frozenset({'26000021', '26000010', '26000014'})",0.01745,0.01825,0.01435,0.8223495702005731,45.06025042194921,0.0140315375,5.526302419354839
1512,"frozenset({'26000010', '27000000'})","frozenset({'26000021', '28000011', '26000014'})",0.0158,0.0237,0.01435,0.9082278481012658,38.3218501308551,0.01397554,10.638303448275856
1513,"frozenset({'26000014', '27000000'})","frozenset({'26000021', '26000010', '28000011'})",0.01705,0.02415,0.01435,0.841642228739003,34.850609885673,0.0139382425,6.162312037037038
1514,"frozenset({'26000010', '28000000', '27000000'})",frozenset({'26000014'}),0.0146,0.10875,0.01435,0.982876712328767,9.03794678003464,0.01276225,52.04899999999979
1515,"frozenset({'26000014', '26000010', '27000000'})",frozenset({'28000000'}),0.01505,0.244,0.01435,0.9534883720930233,3.90773922988944,0.010677800000000001,16.25400000000001
1516,"frozenset({'26000014', '28000000', '27000000'})",frozenset({'26000010'}),0.01485,0.0747,0.01435,0.9663299663299663,12.936144127576522,0.013240705,27.481409999999943
1517,"frozenset({'26000010', '28000000', '26000014'})",frozenset({'27000000'}),0.01665,0.0237,0.01435,0.8618618618618618,36.36547940345408,0.013955395,7.067563043478255
1518,"frozenset({'26000010', '27000000'})","frozenset({'28000000', '26000014'})",0.0158,0.04205,0.01435,0.9082278481012658,21.598759764596096,0.013685609999999999,10.438351724137926
1519,"frozenset({'28000000', '27000000'})","frozenset({'26000010', '26000014'})",0.01725,0.02615,0.01435,0.8318840579710144,31.812009865048353,0.013898912499999999,5.7927284482758585
1520,"frozenset({'26000014', '27000000'})","frozenset({'26000010', '28000000'})",0.01705,0.0332,0.01435,0.841642228739003,25.350669540331413,0.01378394,6.1051629629629645
1521,"frozenset({'26000021', '26000010', '28000000'})",frozenset({'27000000'}),0.0172,0.0237,0.01425,0.8284883720930233,34.95731527818664,0.01384236,5.692325423728814
1522,"frozenset({'26000021', '26000010', '27000000'})",frozenset({'28000000'}),0.01505,0.244,0.01425,0.9468438538205981,3.880507597625402,0.010577800000000002,14.222250000000026
1523,"frozenset({'26000021', '28000000', '27000000'})",frozenset({'26000010'}),0.01585,0.0747,0.01425,0.8990536277602524,12.035523798664691,0.013066005,9.166253125000006
1524,"frozenset({'26000010', '28000000', '27000000'})",frozenset({'26000021'}),0.0146,0.203,0.01425,0.976027397260274,4.808016735272285,0.0112862,33.24628571428573
1525,"frozenset({'26000010', '27000000'})","frozenset({'26000021', '28000000'})",0.0158,0.0694,0.01425,0.9018987341772151,12.995658993907998,0.01315348,9.48611612903225
1526,"frozenset({'28000000', '27000000'})","frozenset({'26000021', '26000010'})",0.01725,0.0268,0.01425,0.8260869565217391,30.82414016872161,0.0137877,5.5959
1527,"frozenset({'26000010', '28000011', '27000000'})",frozenset({'28000000'}),0.01495,0.244,0.01415,0.9464882943143812,3.8790503865343493,0.0105022,14.12774999999998
1528,"frozenset({'26000010', '28000000', '27000000'})",frozenset({'28000011'}),0.0146,0.28145,0.01415,0.9691780821917808,3.4435177906973915,0.01004083,23.312955555555547
1529,"frozenset({'28000011', '28000000', '27000000'})",frozenset({'26000010'}),0.0148,0.0747,0.01415,0.956081081081081,12.798943521835087,0.01304444,21.068369230769207
1530,"frozenset({'26000010', '27000000'})","frozenset({'28000011', '28000000'})",0.0158,0.0805,0.01415,0.8955696202531644,11.12508845034987,0.0128781,8.804909090909081
1531,"frozenset({'28000011', '27000000'})","frozenset({'26000010', '28000000'})",0.01745,0.0332,0.01415,0.8108882521489971,24.4243449442469,0.01357066,5.11232121212121
1532,"frozenset({'28000000', '27000000'})","frozenset({'26000010', '28000011'})",0.01725,0.0549,0.01415,0.8202898550724637,14.941527414798975,0.013202974999999999,5.259024193548385
1533,"frozenset({'26000021', '26000010', '28000000', '27000000'})",frozenset({'26000014'}),0.01425,0.10875,0.0141,0.9894736842105263,9.098608590441621,0.012550312499999999,84.66874999999973
1534,"frozenset({'26000014', '26000021', '28000000', '27000000'})",frozenset({'26000010'}),0.01455,0.0747,0.0141,0.9690721649484536,12.972853613767786,0.013013114999999999,29.918033333333334
1535,"frozenset({'26000014', '26000010', '28000000', '27000000'})",frozenset({'26000021'}),0.01435,0.203,0.0141,0.9825783972125436,4.840287670997752,0.01118695,45.74780000000008
1536,"frozenset({'26000021', '26000010', '28000000', '26000014'})",frozenset({'27000000'}),0.01535,0.0237,0.0141,0.9185667752442996,38.7580917824599,0.013736205,11.988963999999994
1537,"frozenset({'26000014', '26000021', '26000010', '27000000'})",frozenset({'28000000'}),0.0146,0.244,0.0141,0.9657534246575342,3.958005838760386,0.0105376,22.075199999999985
1538,"frozenset({'26000021', '28000000', '27000000'})","frozenset({'26000010', '26000014'})",0.01585,0.02615,0.0141,0.889589905362776,34.01873443069889,0.0136855225,8.820298571428573
1539,"frozenset({'26000010', '28000000', '27000000'})","frozenset({'26000021', '26000014'})",0.0146,0.04005,0.0141,0.9657534246575342,24.1136934995639,0.01351527,28.030539999999977
1540,"frozenset({'26000014', '28000000', '27000000'})","frozenset({'26000021', '26000010'})",0.01485,0.0268,0.0141,0.9494949494949495,35.42891602593095,0.013702019999999999,19.269360000000002
1541,"frozenset({'26000021', '26000010', '28000000'})","frozenset({'26000014', '27000000'})",0.0172,0.01705,0.0141,0.8197674418604651,48.080201868648984,0.01380674,5.453787096774194
1542,"frozenset({'26000010', '28000000', '26000014'})","frozenset({'26000021', '27000000'})",0.01665,0.01845,0.0141,0.8468468468468467,45.89955809468004,0.0137928075,6.408944117647055
1543,"frozenset({'26000021', '26000010', '27000000'})","frozenset({'28000000', '26000014'})",0.01505,0.04205,0.0141,0.9368770764119602,22.280073160807614,0.0134671475,15.175944736842112
1544,"frozenset({'26000014', '26000021', '27000000'})","frozenset({'26000010', '28000000'})",0.01565,0.0332,0.0141,0.9009584664536741,27.137303206435966,0.01358042,9.761561290322573
