index,rank,troop,building,spell,common,rare,epic,legendary,elixir,conf_synergy,lift_synergy,levelSum,avgSpeed,avgSpellDuration,totalHP,totalDMG,avgAS,totalUnitsCount,abilityCount,avgRange,totalGroundT,totalAirT,totalBuildingT,totalBuffCount,totalProjectiles
5792,Challenger,7,0,1,3,3,2,0,5.125,0.0,0.0,102,75.0,1.5,12266,2374,1.3571428571428572,13,1,2912.5,8,4,2,0,1
5793,Master,4,1,3,0,1,6,1,4.25,5716.190345969603,161474.05525083723,104,63.75,5.65,9896,832,3.3200000000000003,4,3,3800.0,8,4,1,1,2
5794,Master,5,0,3,2,2,2,2,3.75,17535.763537994833,468515.17582260165,104,84.0,0.0,5504,3281,1.5399999999999998,10,3,3225.0,8,3,0,0,3
5795,Challenger,6,0,2,2,0,3,3,3.5,0.0,0.0,72,75.0,0.0,5681,1287,1.1,8,4,2506.25,8,4,0,0,2
5796,Challenger,6,1,1,3,1,3,1,4.0,0.8918918918918919,5.77009541889394,103,70.0,17.0,9531,3026,1.7285714285714284,8,3,3250.0,8,5,1,1,0
5797,Master,5,0,3,2,3,1,2,3.875,9944.130962005045,316373.00747908466,104,69.0,0.0,9920,3983,1.58,5,1,2825.0,8,4,0,1,2
5798,Challenger,7,0,1,2,0,2,4,5.410714285714286,0.0,0.0,84,66.42857142857143,0.0,9701,3011,1.8,13,5,2450.0,7,3,2,1,1
5799,Challenger,4,0,4,0,2,4,2,4.553571428571429,1436.9814767565579,30198.043421268434,80,75.0,0.375,4544,2162,1.175,4,3,2137.5,7,3,1,1,4
5800,Master,6,0,2,1,2,4,1,4.375,5253.19587527444,124144.64814828208,104,67.5,1.3,11715,2462,1.7666666666666666,6,2,2718.75,8,5,1,1,1
5801,Challenger,7,0,1,1,5,1,1,5.125,0.0,0.0,104,81.42857142857143,0.0,13457,4535,1.6285714285714283,15,2,1643.75,8,3,3,0,1
5802,Master,4,1,3,1,3,3,1,3.625,10790.50016421272,403008.5567928682,101,78.75,9.5,7444,1724,1.3199999999999998,6,0,3537.5,8,4,1,2,1
5803,Master,5,2,1,5,0,1,2,2.875,27455.382091559768,954095.2471350189,104,78.0,20.0,6904,1390,0.9714285714285714,8,2,4450.0,8,4,0,0,1
5804,Challenger,7,0,1,1,4,1,2,4.375,0.0,0.0,93,77.14285714285714,0.0,12437,2723,1.4,7,3,2343.75,8,3,1,0,1
5805,Champion,6,1,1,0,4,2,2,4.125,5756.865837778775,147509.52119139844,104,67.5,35.0,8274,2253,1.2857142857142858,8,4,2275.0,7,3,2,0,1
5806,Challenger,5,0,3,2,3,1,2,3.625,9844.841862347452,390332.85097729275,62,84.0,0.0,4717,1586,1.1,9,2,2612.5,8,4,1,0,3
5807,Challenger,7,0,1,3,3,1,1,4.375,0.0,0.0,104,83.57142857142857,0.0,7193,2372,1.5857142857142856,29,1,3356.25,8,5,2,0,1
5808,Master,5,0,3,0,0,6,2,4.125,4915.210083185705,130843.6788027453,104,63.0,0.7000000000000001,11298,1247,1.3800000000000001,5,3,3543.75,8,5,2,2,1
5809,Challenger,6,0,2,4,2,1,1,3.75,5293.571244944098,192621.68470880637,104,72.5,2.0,9405,2479,1.7833333333333334,6,0,3737.5,8,3,2,1,1
5810,Challenger,4,0,4,1,1,5,1,3.375,2181.1831627868464,71569.45900989778,104,82.5,0.525,5299,1385,1.05,18,1,2900.0,8,4,1,2,2
5811,Challenger,5,0,3,0,1,4,3,3.375,2231.0148119962037,72094.18422139823,75,66.0,2.3333333333333335,2926,1724,1.9,19,3,4250.0,8,5,2,2,1
5812,Master,4,2,2,1,4,1,2,3.75,2680.076298469993,109227.42372863422,104,82.5,19.75,9303,3020,3.0833333333333335,4,1,3550.0,8,3,0,0,2
5813,Master,6,1,1,2,4,0,2,3.375,3700.469778344262,131843.38424372373,104,90.0,15.0,9504,2569,1.6,10,1,3175.0,8,4,1,0,1
5814,Master,4,0,4,3,1,2,2,3.0,47938.47198675149,1366908.8650856907,103,90.0,0.275,2820,2849,1.4,8,2,3262.5,8,4,0,1,3
5815,Challenger,5,0,3,3,4,0,1,3.625,0.0,0.0,103,81.0,3.3333333333333335,6896,2295,1.3800000000000001,13,1,2375.0,8,6,1,1,1
5816,Champion,3,2,3,3,1,2,2,3.5,23187.735688829875,761936.4509992368,104,70.0,12.22,6259,2921,1.06,5,1,4450.0,8,4,0,1,2
5817,Master,5,0,3,1,0,5,2,4.0,4615.024573014629,127977.1926740099,104,75.0,1.7,10327,3105,1.7600000000000002,5,3,2750.0,8,5,1,3,0
5818,Challenger,7,0,1,1,3,3,1,3.875,28.997402280438568,279.156884367246,93,90.0,4.0,8157,2470,1.4285714285714286,11,2,1875.0,8,3,2,1,0
5819,Challenger,6,0,2,3,1,2,2,3.75,19263.496702570064,520700.38828766043,93,92.5,4.0,8396,2071,1.5166666666666666,12,2,2037.5,8,4,1,2,0
5820,Master,5,0,3,2,2,2,2,3.75,17535.763537994804,468515.17582260235,101,84.0,0.0,5450,3215,1.5399999999999998,10,3,3225.0,8,3,0,0,3
5821,Challenger,5,1,2,0,2,4,2,3.5,2183.349429944941,61018.15591069152,104,78.0,13.033333333333333,5755,1475,1.5666666666666667,8,4,4662.5,8,5,1,2,0
5822,Champion,5,0,3,3,1,3,1,3.625,1348.6263866432278,34517.47594035786,103,78.0,4.666666666666667,5499,1449,1.2,23,1,2687.5,8,5,0,1,1
5823,Master,5,1,2,3,3,0,2,5.125,1486.8131259659212,30722.768632769115,104,54.0,16.666666666666668,9118,4691,3.5833333333333335,9,2,3900.0,8,4,1,0,2
5824,Champion,5,0,3,2,1,3,2,4.5,553.7742830326695,6752.8637681249975,104,63.0,0.5,11622,2740,1.6400000000000001,5,3,2518.75,8,6,1,1,2
5825,Master,6,0,2,3,0,3,2,4.0,0.0,0.0,104,72.5,0.0,12610,2351,1.3333333333333333,24,3,2550.0,8,3,1,1,1
5826,Challenger,6,1,1,2,1,4,1,4.875,1212.4137038147444,26105.557693062467,102,77.5,15.75,12631,2136,1.5571428571428572,12,3,2868.75,8,6,2,0,1
5827,Challenger,7,0,1,3,3,1,1,3.125,15968.179114532177,562198.5712803327,78,90.0,0.0,5330,1851,1.1714285714285713,23,1,2100.0,8,3,1,0,1
5828,Challenger,4,1,3,2,3,3,0,5.267857142857143,1028.7332611430184,23924.735705221614,102,63.75,7.75,11021,2998,1.2,9,1,2987.5,7,5,3,2,2
5829,Challenger,5,0,3,4,2,2,0,3.875,2206.733511473961,99574.94636102745,104,90.0,1.3333333333333333,3511,2077,1.2,30,0,1837.5,8,5,1,1,2
